trip_id,driver_id,rider_id,pickup_city,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,trip_start_time,trip_duration_min,distance_km,vehicle_type,status,base_fare,surge_multiplier,total_fare,tip_amount,driver_rating,rider_rating,payment_method,is_surge
TRP0003555,DRV00300,RDR001172,Los Angeles,36.0061,-98.031291,33.69979,-105.684416,2023-01-28T17:16:00Z,48,30.11,Electric,In Progress,31.09,1.77,74.66,17.57,4.1,2.4,Cash,False
TRP0003556,DRV00153,RDR000385,San Diego,40.769308,-73.524168,37.125885,-80.909099,2023-11-18T09:40:00Z,17,38.2,Comfort,Cancelled,81.28,1.91,91.06,5.73,4.5,3.6,Cash,False
TRP0003557,DRV00031,RDR000054,Los Angeles,38.821362,-103.807397,36.677415,-83.137341,2023-08-21T10:49:00Z,6,29.79,Comfort,Cancelled,131.67,1.32,151.17,10.13,2.7,3.0,Wallet,True
TRP0003558,DRV00262,RDR001283,San Diego,33.536887,-108.87169,38.351712,-82.662254,2023-08-09T16:17:00Z,27,29.12,Electric,Cancelled,4.66,2.74,13.22,17.59,5.0,4.7,Corporate,True
TRP0003559,DRV00281,RDR000649,New York,35.725483,-91.181029,39.037729,-98.401137,2023-08-23T05:29:00Z,14,42.89,SUV,Cancelled,146.27,2.1,388.56,2.25,3.9,4.2,Wallet,True
TRP0003560,DRV00156,RDR001612,San Diego,38.395953,-95.079954,34.262493,-81.392654,2023-09-08T01:50:00Z,50,42.84,Comfort,No Show,30.18,1.81,63.81,9.24,2.9,4.5,Corporate,False
TRP0003561,DRV00038,RDR000107,Philadelphia,35.044648,-88.211281,37.60834,-114.082846,2023-10-28T21:58:00Z,35,26.19,SUV,Cancelled,138.23,1.86,193.54,2.9,3.1,4.6,Cash,False
TRP0003562,DRV00262,RDR000609,San Diego,36.886217,-84.361587,33.338727,-92.584534,2023-09-08T07:34:00Z,11,0.73,Electric,In Progress,34.24,1.77,57.86,12.47,2.5,2.8,Corporate,False
TRP0003563,DRV00013,RDR001887,Phoenix,34.384693,-104.423679,40.642102,-114.138141,2023-04-29T17:15:00Z,81,12.5,Motorbike,In Progress,130.48,2.35,344.14,6.86,1.9,3.2,Cash,False
TRP0003564,DRV00193,RDR000601,New York,36.43537,-80.401763,36.918433,-112.966799,2023-02-08T02:40:00Z,6,38.2,Economy,Cancelled,136.02,2.75,150.29,3.18,4.3,2.2,Card,False
TRP0003565,DRV00193,RDR000706,New York,35.953346,-88.981238,36.490367,-73.068581,2023-05-07T18:55:00Z,26,2.43,Economy,No Show,69.02,1.04,80.77,19.29,3.0,4.9,Wallet,False
TRP0003566,DRV00251,RDR001699,Los Angeles,36.614071,-109.630743,34.366868,-87.839215,2023-01-27T02:37:00Z,77,22.32,Electric,Cancelled,47.59,1.51,83.32,7.1,2.3,4.3,Corporate,False
TRP0003567,DRV00126,RDR000412,Dallas,35.553365,-78.972618,33.245586,-93.148027,2023-02-26T13:20:00Z,90,23.99,Motorbike,Completed,13.49,2.06,39.69,9.36,1.8,3.7,Corporate,False
TRP0003568,DRV00035,RDR001129,San Antonio,40.744552,-98.739508,40.077851,-103.172322,2023-12-26T22:34:00Z,22,11.24,Electric,No Show,45.32,1.63,72.28,12.71,4.2,2.9,Wallet,False
TRP0003569,DRV00225,RDR001713,New York,38.023164,-97.853455,38.181501,-87.017545,2023-03-10T21:02:00Z,27,17.62,SUV,Completed,119.4,1.56,351.71,2.96,4.6,1.7,Corporate,False
TRP0003570,DRV00188,RDR001094,Phoenix,36.283507,-87.996097,33.066579,-99.213565,2023-03-03T02:25:00Z,88,34.02,Motorbike,No Show,91.27,1.67,261.89,7.98,1.4,2.4,Card,False
TRP0003571,DRV00166,RDR001742,San Antonio,37.35066,-115.486025,40.66459,-87.689192,2023-01-27T13:25:00Z,72,18.53,Premium,Completed,18.13,1.71,48.91,19.97,2.9,3.6,Cash,True
TRP0003572,DRV00097,RDR001628,San Diego,35.187044,-85.581603,34.710587,-116.451716,2023-01-13T23:27:00Z,4,48.2,Economy,Cancelled,8.9,2.44,19.63,4.68,3.1,4.1,Cash,False
TRP0003573,DRV00300,RDR001392,Los Angeles,37.961499,-77.891434,38.300061,-97.619164,2023-02-03T18:06:00Z,16,35.24,Electric,In Progress,4.97,1.4,5.04,13.2,3.5,1.4,Wallet,True
TRP0003574,DRV00215,RDR000987,Phoenix,34.472659,-103.301487,35.643697,-77.96556,2023-01-17T00:39:00Z,5,27.41,Motorbike,Cancelled,42.66,1.66,81.05,1.61,4.6,4.6,Card,True
TRP0003575,DRV00180,RDR001337,Phoenix,40.090116,-84.266678,36.608894,-94.195056,2023-01-07T01:41:00Z,86,46.96,Premium,No Show,56.63,2.86,123.39,15.32,1.6,1.5,Wallet,False
TRP0003576,DRV00104,RDR001406,Phoenix,39.190804,-110.16422,39.263418,-76.481155,2023-12-13T09:12:00Z,34,32.49,SUV,Completed,92.55,1.28,187.94,12.72,1.8,3.8,Cash,False
TRP0003577,DRV00038,RDR001831,Philadelphia,36.380399,-91.916313,40.126697,-81.001019,2023-12-11T22:30:00Z,19,12.32,SUV,No Show,147.35,1.6,412.69,17.37,1.0,3.5,Card,True
TRP0003578,DRV00016,RDR001477,San Jose,37.450206,-81.675103,39.686392,-96.03914,2023-07-14T15:33:00Z,58,42.07,Economy,No Show,136.68,1.68,406.53,3.96,3.6,1.8,Cash,False
TRP0003579,DRV00236,RDR001600,Philadelphia,33.558286,-114.690356,39.078773,-87.247414,2023-04-12T06:47:00Z,30,25.86,Motorbike,In Progress,69.97,2.74,98.6,4.25,3.8,2.3,Corporate,True
TRP0003580,DRV00161,RDR001904,San Diego,35.992277,-77.574472,39.294168,-112.930516,2023-05-01T23:42:00Z,33,3.48,Motorbike,In Progress,143.7,2.11,401.9,5.75,4.5,3.7,Corporate,False
TRP0003581,DRV00212,RDR001729,New York,34.929035,-106.974403,38.29694,-112.345326,2023-08-10T00:10:00Z,23,40.71,Comfort,In Progress,54.63,2.67,75.01,2.57,4.6,3.4,Corporate,False
TRP0003582,DRV00265,RDR000620,Philadelphia,38.960196,-117.268509,38.726966,-103.136742,2023-02-05T00:49:00Z,18,23.47,SUV,Cancelled,30.11,2.14,66.57,16.97,2.1,1.0,Corporate,False
TRP0003583,DRV00215,RDR000734,Phoenix,38.053096,-105.64179,38.922507,-90.713572,2023-12-12T16:42:00Z,73,23.66,Motorbike,Completed,86.53,2.52,162.97,4.22,4.6,1.9,Cash,False
TRP0003584,DRV00153,RDR001116,San Diego,35.339157,-108.824796,34.022357,-83.322569,2023-04-28T01:56:00Z,23,9.1,Comfort,Completed,18.78,2.29,29.65,18.38,3.5,2.5,Cash,True
TRP0003585,DRV00067,RDR000693,Los Angeles,39.966568,-95.933417,34.460942,-110.359167,2023-08-20T11:09:00Z,89,30.01,Premium,Completed,3.26,1.04,7.79,6.51,2.6,1.8,Corporate,True
TRP0003586,DRV00223,RDR001615,San Jose,33.936567,-107.119534,36.838891,-104.424764,2023-09-10T07:00:00Z,30,35.46,SUV,No Show,122.96,1.46,209.56,8.39,4.8,2.7,Card,True
TRP0003587,DRV00251,RDR001300,Los Angeles,34.491804,-111.8271,38.254999,-90.675146,2023-07-17T15:49:00Z,31,19.41,Electric,No Show,139.75,2.1,164.53,18.97,1.4,1.6,Card,False
TRP0003588,DRV00256,RDR000636,San Antonio,33.500931,-104.080595,33.559444,-104.621871,2023-02-22T07:37:00Z,52,18.44,Comfort,In Progress,93.55,2.4,151.31,19.34,2.5,3.8,Cash,False
TRP0003589,DRV00053,RDR001969,Phoenix,39.02309,-93.894094,35.25572,-82.355741,2023-12-24T20:34:00Z,77,25.96,Premium,No Show,40.57,1.82,58.56,0.16,3.6,4.1,Cash,True
TRP0003590,DRV00078,RDR001315,San Diego,33.725192,-105.98731,37.433727,-79.81069,2023-07-04T22:05:00Z,8,38.09,Premium,No Show,124.21,1.7,336.96,5.23,4.7,4.3,Cash,False
TRP0003591,DRV00062,RDR000752,Chicago,38.821021,-85.317835,37.384514,-78.967297,2023-10-08T16:17:00Z,3,26.13,Electric,Cancelled,38.13,2.58,89.03,7.25,2.1,1.5,Card,False
TRP0003592,DRV00295,RDR001131,Chicago,33.555427,-102.587265,36.116472,-87.186705,2023-07-16T04:09:00Z,7,27.26,Economy,No Show,136.09,2.37,253.87,3.67,2.7,2.5,Card,False
TRP0003593,DRV00252,RDR001829,Phoenix,34.832091,-88.333394,39.80639,-74.083474,2023-03-09T14:17:00Z,18,33.01,Electric,No Show,123.59,1.91,270.69,3.71,1.2,2.4,Wallet,False
TRP0003594,DRV00194,RDR000823,San Jose,33.448458,-86.213319,35.295718,-104.919849,2023-12-15T00:27:00Z,30,5.38,Motorbike,In Progress,49.36,1.61,109.45,1.27,1.6,1.1,Corporate,True
TRP0003595,DRV00012,RDR000221,San Jose,33.206935,-75.587447,37.069403,-77.911878,2023-03-16T06:09:00Z,59,36.43,SUV,No Show,114.25,2.35,230.41,11.26,4.2,4.6,Card,True
TRP0003596,DRV00278,RDR000616,Chicago,37.32844,-90.815687,36.099193,-75.756058,2023-06-18T08:04:00Z,14,27.01,Motorbike,Completed,44.84,1.36,134.1,3.49,1.6,2.6,Card,False
TRP0003597,DRV00043,RDR001497,Philadelphia,33.958669,-85.964281,38.934711,-89.907728,2023-03-15T22:04:00Z,73,12.86,Electric,In Progress,29.64,1.86,60.3,2.87,4.2,3.6,Corporate,False
TRP0003598,DRV00166,RDR000760,San Antonio,37.678238,-87.181279,37.452947,-107.913221,2023-10-13T15:52:00Z,60,21.78,Premium,No Show,63.56,1.67,155.57,18.52,4.6,4.6,Corporate,False
TRP0003599,DRV00145,RDR000909,San Diego,33.144659,-98.493985,34.741223,-89.67085,2023-08-22T08:28:00Z,16,35.93,SUV,Cancelled,80.93,2.42,205.17,8.86,1.8,4.3,Card,False
TRP0003600,DRV00214,RDR000456,Dallas,36.191506,-115.86753,38.536054,-111.997333,2023-12-24T20:52:00Z,86,3.75,SUV,Cancelled,110.61,2.89,229.76,18.99,3.9,2.9,Wallet,False
TRP0003601,DRV00093,RDR000504,San Antonio,40.371673,-111.562868,35.748436,-76.566192,2023-02-25T23:08:00Z,37,37.18,Premium,Cancelled,16.1,2.35,18.45,13.21,1.3,1.7,Wallet,False
TRP0003602,DRV00176,RDR000701,New York,38.887388,-87.167672,33.937589,-108.139992,2023-04-22T17:59:00Z,34,42.58,Electric,Cancelled,143.76,1.69,160.03,18.51,2.5,3.7,Cash,True
TRP0003603,DRV00179,RDR001590,Los Angeles,33.599003,-91.351037,39.015333,-90.054534,2023-12-03T04:45:00Z,26,3.93,SUV,Cancelled,39.93,1.57,62.56,10.34,2.4,4.4,Cash,False
TRP0003604,DRV00032,RDR001490,Dallas,38.192003,-105.623237,39.658285,-100.176224,2023-03-15T07:25:00Z,59,21.26,Economy,Completed,73.91,1.99,197.53,0.93,4.1,1.5,Cash,False
TRP0003605,DRV00117,RDR000937,Philadelphia,37.697918,-85.859239,39.164439,-83.66862,2023-02-10T21:06:00Z,60,14.49,Economy,In Progress,142.9,1.12,247.26,5.76,4.4,2.6,Card,True
TRP0003606,DRV00082,RDR001722,Los Angeles,33.304105,-87.750925,35.30717,-117.272421,2023-08-16T01:41:00Z,17,37.76,Economy,No Show,73.77,1.39,87.18,3.4,1.4,4.2,Corporate,True
TRP0003607,DRV00242,RDR000707,Houston,40.149324,-74.257505,38.560921,-113.928614,2023-07-28T07:27:00Z,55,49.23,SUV,In Progress,109.0,1.55,254.87,12.71,2.4,1.1,Wallet,False
TRP0003608,DRV00295,RDR000328,Chicago,37.142528,-107.749541,40.952967,-83.946328,2023-12-04T23:31:00Z,55,19.66,Economy,No Show,139.8,2.21,296.01,16.07,3.1,4.8,Corporate,True
TRP0003609,DRV00038,RDR000842,Philadelphia,34.867297,-83.337955,34.528949,-112.724341,2023-05-05T03:05:00Z,27,40.86,SUV,Cancelled,137.53,2.37,272.05,1.04,3.9,2.1,Wallet,False
TRP0003610,DRV00271,RDR001170,Los Angeles,38.964455,-92.495666,33.156304,-79.817295,2023-08-31T19:45:00Z,28,39.57,Premium,Completed,134.86,1.04,145.64,4.19,4.3,3.4,Card,False
TRP0003611,DRV00037,RDR000330,Philadelphia,37.928715,-100.056129,33.418822,-98.70822,2023-05-25T00:38:00Z,44,48.65,Electric,Cancelled,108.26,2.52,260.25,6.41,2.8,4.4,Card,False
TRP0003612,DRV00007,RDR000090,Los Angeles,35.753902,-111.040919,36.313525,-102.355814,2023-09-08T08:02:00Z,21,19.47,Electric,No Show,60.59,1.21,97.82,5.94,4.8,2.0,Cash,False
TRP0003613,DRV00277,RDR000720,San Diego,35.746621,-100.34225,36.678572,-106.960339,2023-01-31T12:48:00Z,33,32.62,Electric,Completed,117.04,1.99,261.63,10.25,1.2,4.4,Cash,True
TRP0003614,DRV00028,RDR000646,Los Angeles,40.545422,-89.545787,39.518497,-102.165454,2023-08-25T12:07:00Z,29,1.01,Electric,No Show,18.82,1.01,28.71,8.58,2.9,4.4,Corporate,True
TRP0003615,DRV00247,RDR000462,Dallas,37.450924,-82.002037,33.455087,-109.821993,2023-01-24T19:06:00Z,32,47.01,Premium,Completed,149.16,1.56,364.3,12.03,1.5,2.5,Wallet,True
TRP0003616,DRV00294,RDR000573,Houston,36.702651,-109.318198,37.167286,-89.149838,2023-12-10T12:58:00Z,67,48.44,Motorbike,No Show,126.48,2.81,278.76,12.58,2.7,1.5,Corporate,True
TRP0003617,DRV00114,RDR001884,San Diego,39.188324,-111.356415,39.778931,-93.129402,2023-12-29T05:11:00Z,68,44.85,Economy,Cancelled,109.85,1.75,210.55,6.52,3.0,1.5,Card,False
TRP0003618,DRV00068,RDR000133,Philadelphia,40.594961,-79.596664,38.038667,-93.912626,2023-03-19T01:26:00Z,42,37.85,Comfort,In Progress,7.14,1.72,18.15,15.82,3.0,2.9,Corporate,False
TRP0003619,DRV00063,RDR000521,San Jose,39.537575,-95.381089,37.823723,-112.101942,2023-01-21T12:45:00Z,3,9.89,Motorbike,In Progress,78.32,1.43,175.01,8.55,3.3,5.0,Wallet,False
TRP0003620,DRV00159,RDR001995,San Diego,34.939145,-97.059517,39.511186,-117.177583,2023-02-03T18:44:00Z,77,25.32,Premium,In Progress,114.95,2.84,116.84,4.35,1.3,3.9,Wallet,True
TRP0003621,DRV00132,RDR000181,Philadelphia,35.828332,-108.796724,35.825334,-76.726779,2023-01-06T11:44:00Z,73,10.65,Premium,Cancelled,82.51,1.74,113.9,13.75,2.3,4.6,Wallet,False
TRP0003622,DRV00170,RDR001877,Phoenix,40.300221,-73.094258,36.531918,-94.570128,2023-04-22T14:24:00Z,10,16.75,Premium,Completed,43.48,1.2,88.85,19.51,1.7,2.4,Card,False
TRP0003623,DRV00182,RDR000750,Phoenix,34.195549,-87.659444,36.256208,-80.792717,2023-04-08T21:27:00Z,31,34.96,SUV,Completed,97.77,1.52,237.77,6.56,4.7,1.1,Card,True
TRP0003624,DRV00124,RDR001148,San Diego,37.596044,-114.413638,38.967646,-85.251251,2023-05-01T22:11:00Z,42,46.1,Economy,No Show,109.84,2.63,177.39,15.78,3.0,2.2,Cash,False
TRP0003625,DRV00094,RDR000323,San Diego,40.526014,-92.937139,39.069367,-102.978688,2023-10-27T22:14:00Z,47,16.09,Comfort,Cancelled,95.66,1.21,105.08,3.08,2.5,4.2,Cash,True
TRP0003626,DRV00022,RDR001222,San Antonio,33.259763,-108.897472,38.861579,-89.226174,2023-08-25T00:41:00Z,60,2.46,SUV,No Show,35.94,1.57,97.42,15.9,3.0,1.6,Cash,True
TRP0003627,DRV00094,RDR001070,San Diego,37.464014,-78.394769,39.613754,-77.45584,2023-04-17T19:54:00Z,80,44.09,Comfort,Cancelled,50.67,2.21,77.79,12.8,2.6,3.2,Wallet,True
TRP0003628,DRV00070,RDR001705,San Diego,35.997684,-79.808434,37.893936,-106.036834,2023-12-13T07:53:00Z,52,49.16,Motorbike,No Show,26.14,1.44,56.02,7.21,3.4,2.3,Card,False
TRP0003629,DRV00083,RDR000892,San Antonio,38.618177,-90.176802,39.571753,-95.337743,2023-04-15T15:12:00Z,62,47.44,Premium,In Progress,12.05,1.44,31.75,1.92,4.6,1.7,Corporate,False
TRP0003630,DRV00240,RDR000191,San Diego,33.983352,-104.462305,37.370117,-93.973307,2023-01-09T11:09:00Z,71,14.51,SUV,Completed,119.49,2.09,187.4,1.0,1.1,4.4,Cash,False
TRP0003631,DRV00165,RDR000664,Dallas,39.936608,-109.042282,33.875084,-108.469368,2023-04-02T05:55:00Z,60,46.48,Premium,Completed,78.04,2.91,148.7,16.57,4.7,2.4,Card,False
TRP0003632,DRV00120,RDR001625,Chicago,33.001371,-74.232886,36.340283,-74.243459,2023-12-17T14:34:00Z,89,10.45,Electric,No Show,40.16,2.33,106.03,8.33,1.1,4.6,Cash,False
TRP0003633,DRV00256,RDR001036,San Antonio,40.366981,-114.807313,34.044965,-78.248249,2023-02-05T23:18:00Z,70,3.92,Comfort,In Progress,58.94,1.65,122.32,2.11,4.2,3.7,Cash,False
TRP0003634,DRV00012,RDR000138,San Jose,35.823741,-87.200977,39.878688,-114.418416,2023-02-10T14:30:00Z,52,39.63,SUV,In Progress,140.32,2.13,146.18,19.28,2.9,3.8,Card,False
TRP0003635,DRV00094,RDR000925,San Diego,39.51208,-103.012639,33.621403,-87.144609,2023-10-07T20:37:00Z,7,7.45,Comfort,Completed,14.17,2.96,40.49,3.98,3.3,4.3,Corporate,True
TRP0003636,DRV00158,RDR001992,Los Angeles,38.812262,-89.651408,36.355619,-115.697042,2023-07-03T15:39:00Z,64,32.24,Premium,In Progress,5.64,2.79,7.08,4.11,4.4,4.2,Cash,True
TRP0003637,DRV00049,RDR001767,New York,34.270508,-76.801596,33.684557,-86.215548,2023-10-02T14:50:00Z,43,8.4,Economy,Completed,90.11,1.22,261.87,13.67,3.7,2.1,Card,False
TRP0003638,DRV00211,RDR000536,Phoenix,33.236731,-93.645342,35.252704,-96.629045,2023-06-15T07:07:00Z,64,4.58,Premium,No Show,5.14,2.43,13.37,2.78,4.9,2.8,Wallet,False
TRP0003639,DRV00289,RDR000238,Houston,39.856356,-113.444836,38.923176,-102.14221,2023-06-11T18:17:00Z,79,12.57,Motorbike,Completed,107.95,1.82,119.78,13.43,4.2,3.9,Corporate,False
TRP0003640,DRV00257,RDR000322,Chicago,35.830431,-80.162189,40.158414,-109.448937,2023-11-22T21:45:00Z,52,46.91,Motorbike,Cancelled,11.74,2.58,12.25,1.0,2.7,3.2,Cash,True
TRP0003641,DRV00165,RDR001617,Dallas,34.293815,-112.984685,35.002126,-96.922031,2023-06-12T14:59:00Z,67,11.13,Premium,No Show,44.54,2.73,119.38,18.14,1.6,2.5,Card,False
TRP0003642,DRV00282,RDR000355,San Diego,33.05961,-103.620282,39.053156,-87.761405,2023-07-10T10:04:00Z,17,8.2,SUV,Cancelled,80.1,1.09,170.43,12.59,3.5,4.3,Wallet,False
TRP0003643,DRV00209,RDR001007,San Jose,33.132365,-117.081446,35.332889,-100.996278,2023-02-06T11:22:00Z,80,14.89,Comfort,No Show,76.24,1.27,212.98,3.06,4.4,2.6,Card,False
TRP0003644,DRV00249,RDR000624,San Diego,33.917137,-92.440048,33.122095,-103.476188,2023-10-22T01:27:00Z,74,18.09,Electric,No Show,118.43,1.6,323.07,10.52,4.3,3.4,Wallet,True
TRP0003645,DRV00257,RDR001901,Chicago,39.983293,-113.139734,37.224662,-79.647528,2023-01-30T00:28:00Z,56,26.39,Motorbike,No Show,62.27,2.23,157.12,12.14,1.1,2.7,Card,False
TRP0003646,DRV00017,RDR000885,Chicago,40.203041,-97.215807,39.398749,-109.646883,2023-07-30T06:23:00Z,16,45.72,Premium,Cancelled,57.91,2.25,142.95,6.02,4.1,4.6,Card,False
TRP0003647,DRV00223,RDR001834,San Jose,37.096886,-113.615054,35.533166,-101.286085,2023-05-04T19:34:00Z,41,49.17,SUV,In Progress,70.1,1.98,120.93,19.1,4.6,1.5,Wallet,False
TRP0003648,DRV00164,RDR001524,Chicago,35.366167,-110.859987,34.291761,-82.854784,2023-08-29T23:13:00Z,66,46.42,Premium,In Progress,6.09,1.02,7.38,6.44,4.7,1.7,Cash,True
TRP0003649,DRV00148,RDR000206,Houston,36.899884,-108.451672,37.58137,-108.117438,2023-05-30T06:00:00Z,6,7.12,Motorbike,In Progress,41.82,1.14,84.53,8.21,1.0,1.1,Wallet,True
TRP0003650,DRV00138,RDR001891,Houston,34.861137,-113.627472,37.553508,-78.126659,2023-01-19T11:44:00Z,85,30.07,Electric,In Progress,33.62,1.3,84.74,13.59,1.8,1.3,Corporate,False
TRP0003651,DRV00212,RDR000876,New York,35.871161,-112.032308,34.874244,-116.823207,2023-02-19T22:24:00Z,32,34.34,Comfort,Completed,76.92,2.01,105.98,19.56,3.7,3.1,Wallet,False
TRP0003652,DRV00204,RDR000726,San Antonio,35.358851,-95.811491,35.979863,-103.030909,2023-12-06T12:39:00Z,38,10.95,Premium,Cancelled,4.12,3.0,5.41,12.18,3.3,3.8,Card,False
TRP0003653,DRV00260,RDR000140,Dallas,39.469375,-92.638829,33.675831,-96.857289,2023-01-15T02:36:00Z,2,43.86,Comfort,Cancelled,92.46,2.67,178.09,19.23,1.5,3.4,Corporate,False
TRP0003654,DRV00266,RDR001673,San Diego,36.174002,-112.470262,33.641606,-97.728352,2024-01-01T23:47:00Z,83,16.81,Motorbike,No Show,85.47,2.99,129.61,2.17,4.4,2.4,Wallet,False
TRP0003655,DRV00247,RDR001785,Dallas,37.800072,-109.733772,40.518111,-114.639537,2023-03-16T17:50:00Z,44,44.67,Premium,Completed,149.2,2.01,153.42,1.9,1.7,3.7,Wallet,False
TRP0003656,DRV00141,RDR000800,San Antonio,35.108883,-81.897891,33.864804,-85.608535,2023-06-05T20:59:00Z,26,16.18,Premium,Completed,50.74,1.4,54.95,8.63,3.9,1.6,Wallet,True
TRP0003657,DRV00135,RDR001627,San Diego,34.688449,-89.488457,37.5999,-107.297376,2023-04-01T13:20:00Z,34,18.11,Electric,Completed,50.18,1.31,109.07,9.02,3.3,1.5,Cash,False
TRP0003658,DRV00231,RDR000069,San Diego,37.792445,-112.544306,34.746295,-87.273366,2023-02-12T21:51:00Z,85,2.11,Comfort,Cancelled,143.95,2.68,188.89,14.4,5.0,1.4,Wallet,False
TRP0003659,DRV00178,RDR001109,Los Angeles,39.009563,-96.672314,35.36783,-109.844436,2023-05-03T03:35:00Z,13,35.05,Premium,No Show,136.76,2.01,404.02,18.91,4.0,1.7,Corporate,False
TRP0003660,DRV00252,RDR000059,Phoenix,37.984176,-79.561312,38.834534,-79.199534,2023-02-17T08:52:00Z,39,1.8,Electric,No Show,138.37,1.62,401.06,2.9,4.1,4.8,Wallet,True
TRP0003661,DRV00288,RDR001134,Los Angeles,39.995958,-103.856431,37.739774,-98.556374,2023-03-25T16:16:00Z,16,23.5,Comfort,In Progress,73.39,2.1,91.63,3.06,1.3,3.8,Wallet,False
TRP0003662,DRV00077,RDR001254,Phoenix,33.399943,-89.030771,34.795967,-79.722741,2023-07-20T03:02:00Z,38,22.8,Economy,Cancelled,26.63,2.02,32.4,2.12,1.4,1.1,Card,False
TRP0003663,DRV00255,RDR000962,San Jose,34.841377,-104.533737,33.394345,-111.894462,2023-12-18T14:46:00Z,86,27.44,SUV,Completed,148.97,1.26,297.81,4.84,4.4,4.1,Card,True
TRP0003664,DRV00214,RDR001186,Dallas,35.524202,-75.460993,40.350863,-80.622686,2023-08-20T15:07:00Z,17,34.11,SUV,In Progress,65.17,2.31,129.79,9.8,4.0,2.0,Corporate,False
TRP0003665,DRV00027,RDR001126,Chicago,40.836917,-81.118829,39.097884,-93.656345,2023-05-27T20:51:00Z,72,20.55,Economy,No Show,52.73,1.53,67.09,6.82,4.6,3.9,Corporate,False
TRP0003666,DRV00182,RDR001532,Phoenix,35.34332,-113.20619,36.335,-78.198208,2023-09-10T13:26:00Z,56,11.5,SUV,In Progress,85.17,2.88,125.61,2.17,2.5,2.3,Wallet,True
TRP0003667,DRV00239,RDR000182,San Antonio,33.629154,-100.906576,37.311021,-113.083084,2023-07-31T16:23:00Z,29,41.57,Comfort,Completed,136.73,2.69,243.62,5.96,4.9,3.1,Wallet,False
TRP0003668,DRV00252,RDR000753,Phoenix,38.222067,-101.054609,40.885477,-84.296758,2023-10-11T05:27:00Z,10,45.97,Electric,Cancelled,3.19,1.61,8.4,3.66,2.4,1.7,Corporate,True
TRP0003669,DRV00009,RDR000430,San Jose,36.154719,-96.575505,40.701903,-110.084069,2023-10-01T12:07:00Z,46,16.93,Motorbike,Cancelled,15.07,1.2,33.97,0.21,3.2,4.9,Corporate,False
TRP0003670,DRV00080,RDR000639,San Jose,36.741313,-81.919472,33.548702,-85.18167,2023-03-06T15:23:00Z,46,20.94,SUV,In Progress,95.92,2.26,142.17,14.18,4.9,1.1,Card,True
TRP0003671,DRV00115,RDR000319,Dallas,37.908771,-87.952366,36.756743,-105.23513,2023-10-04T00:10:00Z,80,22.02,SUV,Cancelled,53.77,1.46,144.1,3.2,2.3,3.1,Wallet,False
TRP0003672,DRV00222,RDR001364,Dallas,38.241268,-104.139226,33.498689,-105.021594,2023-02-06T12:47:00Z,73,12.16,Comfort,Completed,34.53,1.63,56.86,2.04,4.2,2.7,Card,False
TRP0003673,DRV00242,RDR000014,Houston,35.322348,-105.906052,34.09688,-74.746867,2023-05-14T12:23:00Z,16,32.48,SUV,Cancelled,128.56,1.4,332.22,6.78,1.4,4.7,Wallet,False
TRP0003674,DRV00260,RDR001627,Dallas,35.162346,-94.45292,39.897397,-84.648114,2023-08-26T04:30:00Z,36,41.29,Comfort,In Progress,89.77,1.31,94.13,17.44,3.0,2.8,Card,False
TRP0003675,DRV00001,RDR000772,Los Angeles,40.384144,-115.635776,36.977807,-93.61682,2023-08-31T07:27:00Z,89,49.55,Economy,Completed,44.88,2.02,132.35,6.74,4.0,1.6,Wallet,False
TRP0003676,DRV00059,RDR001419,Philadelphia,40.770394,-113.802639,38.88116,-115.732432,2023-03-28T21:53:00Z,23,19.83,Premium,No Show,98.35,1.5,208.89,12.98,1.5,3.9,Card,False
TRP0003677,DRV00058,RDR001817,Los Angeles,35.489319,-98.981548,34.506079,-92.708018,2023-08-31T18:42:00Z,90,48.13,Motorbike,No Show,56.61,1.3,167.18,18.15,4.6,1.4,Corporate,True
TRP0003678,DRV00193,RDR000676,New York,40.497596,-77.145439,36.739778,-87.154364,2023-11-03T20:15:00Z,8,31.27,Economy,In Progress,104.5,1.45,264.79,12.21,4.2,3.8,Wallet,True
TRP0003679,DRV00133,RDR000881,New York,34.470753,-100.853545,38.592707,-115.499095,2023-06-09T22:21:00Z,29,32.2,Economy,Cancelled,62.97,1.15,68.04,11.65,2.6,1.5,Wallet,False
TRP0003680,DRV00006,RDR000120,Houston,37.05856,-88.421403,39.485964,-116.783754,2023-05-07T10:57:00Z,65,15.11,Economy,No Show,63.97,1.84,65.94,9.76,2.8,2.0,Corporate,False
TRP0003681,DRV00265,RDR001714,Philadelphia,39.050662,-86.91054,35.504602,-102.708765,2023-10-23T07:15:00Z,50,17.85,SUV,No Show,42.66,2.06,85.65,11.36,2.2,3.2,Card,False
TRP0003682,DRV00091,RDR000865,Los Angeles,35.195614,-101.661105,33.550866,-85.291169,2023-12-07T11:44:00Z,87,47.58,SUV,No Show,93.03,2.13,117.79,13.42,2.9,1.5,Cash,False
TRP0003683,DRV00154,RDR000314,San Jose,37.365817,-107.17536,39.571853,-107.278442,2023-08-29T00:15:00Z,17,47.12,Comfort,In Progress,134.44,1.68,239.96,12.26,2.7,2.5,Wallet,False
