rating_id,trip_id,driver_id,rider_id,rating_by,rating_value,review_text,cleanliness_score,punctuality_score,communication_score,rating_timestamp
RTG002692,TRP0001171,DRV00246,RDR001112,rider,1.9,Review comment 2692,3,2,4,2023-01-20T00:00:00Z
RTG002693,TRP0000876,DRV00060,RDR000722,rider,1.0,Review comment 2693,4,1,2,2023-07-15T00:00:00Z
RTG002694,TRP0003421,DRV00244,RDR000964,rider,2.6,Review comment 2694,5,5,2,2023-09-15T00:00:00Z
RTG002695,TRP0001127,DRV00162,RDR000787,rider,2.2,Review comment 2695,1,2,1,2023-01-01T00:00:00Z
RTG002696,TRP0002304,DRV00242,RDR001694,driver,2.1,Review comment 2696,1,2,3,2023-03-14T00:00:00Z
RTG002697,TRP0001693,DRV00127,RDR001112,rider,4.3,Review comment 2697,5,5,5,2023-02-17T00:00:00Z
RTG002698,TRP0000072,DRV00110,RDR001258,driver,1.2,Review comment 2698,1,1,5,2023-02-20T00:00:00Z
RTG002699,TRP0002982,DRV00160,RDR000957,driver,2.6,Review comment 2699,4,5,3,2023-03-02T00:00:00Z
RTG002700,TRP0000212,DRV00060,RDR001994,driver,1.2,Review comment 2700,1,5,4,2023-02-12T00:00:00Z
RTG002701,TRP0003160,DRV00003,RDR000685,rider,1.5,Review comment 2701,4,1,5,2023-09-07T00:00:00Z
RTG002702,TRP0003816,DRV00158,RDR001280,rider,1.6,Review comment 2702,2,5,3,2023-06-20T00:00:00Z
RTG002703,TRP0001216,DRV00293,RDR001690,driver,2.6,Review comment 2703,5,3,4,2023-07-14T00:00:00Z
RTG002704,TRP0001970,DRV00173,RDR001004,driver,4.5,Review comment 2704,1,4,2,2023-05-24T00:00:00Z
RTG002705,TRP0001036,DRV00190,RDR000108,driver,1.0,Review comment 2705,3,3,3,2023-04-02T00:00:00Z
RTG002706,TRP0002026,DRV00107,RDR000247,driver,1.2,Review comment 2706,4,4,3,2023-06-02T00:00:00Z
RTG002707,TRP0001179,DRV00209,RDR001476,rider,1.2,Review comment 2707,4,1,5,2023-03-27T00:00:00Z
RTG002708,TRP0000190,DRV00262,RDR000514,driver,4.0,Review comment 2708,2,2,2,2023-01-19T00:00:00Z
RTG002709,TRP0003631,DRV00165,RDR000664,rider,3.9,Review comment 2709,4,4,4,2023-04-17T00:00:00Z
RTG002710,TRP0002789,DRV00099,RDR001549,driver,1.5,Review comment 2710,1,5,3,2023-07-14T00:00:00Z
RTG002711,TRP0003126,DRV00027,RDR000899,rider,1.6,Review comment 2711,2,5,1,2023-09-15T00:00:00Z
RTG002712,TRP0000555,DRV00203,RDR000845,driver,4.0,Review comment 2712,1,3,1,2023-07-30T00:00:00Z
RTG002713,TRP0003871,DRV00150,RDR001618,driver,1.9,Review comment 2713,1,2,5,2023-04-03T00:00:00Z
RTG002714,TRP0001609,DRV00154,RDR000434,driver,3.0,Review comment 2714,2,1,4,2023-08-20T00:00:00Z
RTG002715,TRP0002182,DRV00292,RDR001009,driver,1.1,Review comment 2715,2,4,3,2023-05-27T00:00:00Z
RTG002716,TRP0000979,DRV00121,RDR001144,rider,4.0,Review comment 2716,4,3,3,2023-03-11T00:00:00Z
RTG002717,TRP0000919,DRV00292,RDR000013,driver,4.7,Review comment 2717,5,1,1,2023-10-14T00:00:00Z
RTG002718,TRP0002024,DRV00252,RDR001111,rider,4.3,Review comment 2718,2,5,3,2023-07-01T00:00:00Z
RTG002719,TRP0000959,DRV00107,RDR001417,rider,1.5,Review comment 2719,5,4,1,2023-08-22T00:00:00Z
RTG002720,TRP0002457,DRV00092,RDR001163,rider,3.6,Review comment 2720,3,5,1,2023-12-22T00:00:00Z
RTG002721,TRP0002758,DRV00166,RDR001701,rider,5.0,Review comment 2721,5,5,2,2023-10-25T00:00:00Z
RTG002722,TRP0002105,DRV00121,RDR001015,rider,3.5,Review comment 2722,5,4,1,2023-06-05T00:00:00Z
RTG002723,TRP0001101,DRV00237,RDR001652,rider,2.4,Review comment 2723,5,2,5,2023-06-18T00:00:00Z
RTG002724,TRP0000218,DRV00217,RDR001292,rider,3.1,Review comment 2724,3,5,4,2023-12-23T00:00:00Z
RTG002725,TRP0002323,DRV00131,RDR000198,driver,4.9,Review comment 2725,3,2,2,2023-08-22T00:00:00Z
RTG002726,TRP0000392,DRV00265,RDR001834,driver,4.9,Review comment 2726,4,3,2,2023-04-28T00:00:00Z
RTG002727,TRP0000780,DRV00172,RDR000936,driver,1.8,Review comment 2727,3,1,1,2023-11-17T00:00:00Z
RTG002728,TRP0002070,DRV00220,RDR001651,rider,5.0,Review comment 2728,3,1,3,2023-10-01T00:00:00Z
RTG002729,TRP0001637,DRV00099,RDR001243,driver,1.1,Review comment 2729,2,2,5,2023-05-15T00:00:00Z
RTG002730,TRP0002636,DRV00145,RDR000677,rider,1.2,Review comment 2730,2,2,1,2023-06-04T00:00:00Z
RTG002731,TRP0002124,DRV00163,RDR000870,driver,1.7,Review comment 2731,4,3,2,2023-12-01T00:00:00Z
RTG002732,TRP0002522,DRV00231,RDR000910,driver,1.8,Review comment 2732,3,5,4,2023-03-11T00:00:00Z
RTG002733,TRP0000483,DRV00154,RDR001854,rider,3.5,Review comment 2733,5,3,1,2023-10-14T00:00:00Z
RTG002734,TRP0003503,DRV00283,RDR001775,rider,3.9,Review comment 2734,1,4,5,2023-01-26T00:00:00Z
RTG002735,TRP0002311,DRV00168,RDR001067,driver,4.3,Review comment 2735,5,5,3,2023-06-04T00:00:00Z
RTG002736,TRP0000289,DRV00131,RDR001724,driver,4.1,Review comment 2736,2,2,3,2023-11-28T00:00:00Z
RTG002737,TRP0000648,DRV00011,RDR000580,driver,1.5,Review comment 2737,2,5,4,2023-03-02T00:00:00Z
RTG002738,TRP0001799,DRV00262,RDR001549,driver,3.6,Review comment 2738,4,3,1,2023-08-24T00:00:00Z
RTG002739,TRP0000837,DRV00041,RDR001336,driver,4.7,Review comment 2739,4,2,1,2023-11-27T00:00:00Z
RTG002740,TRP0002582,DRV00223,RDR000208,driver,4.7,Review comment 2740,1,5,3,2023-04-23T00:00:00Z
RTG002741,TRP0001079,DRV00043,RDR001909,driver,1.7,Review comment 2741,3,5,3,2023-08-22T00:00:00Z
RTG002742,TRP0002988,DRV00061,RDR001629,rider,3.2,Review comment 2742,3,1,2,2023-05-27T00:00:00Z
RTG002743,TRP0002925,DRV00014,RDR000388,driver,3.0,Review comment 2743,5,3,2,2023-01-28T00:00:00Z
RTG002744,TRP0000075,DRV00116,RDR000828,driver,3.8,Review comment 2744,4,2,3,2023-04-09T00:00:00Z
RTG002745,TRP0001344,DRV00191,RDR000026,rider,1.7,Review comment 2745,3,3,5,2023-03-19T00:00:00Z
RTG002746,TRP0002391,DRV00097,RDR001902,driver,3.6,Review comment 2746,5,4,5,2023-07-17T00:00:00Z
RTG002747,TRP0002610,DRV00014,RDR000145,rider,1.5,Review comment 2747,4,1,1,2023-04-20T00:00:00Z
RTG002748,TRP0001044,DRV00248,RDR000673,rider,4.0,Review comment 2748,2,3,4,2023-03-08T00:00:00Z
RTG002749,TRP0003377,DRV00009,RDR000530,driver,4.7,Review comment 2749,4,4,4,2023-06-15T00:00:00Z
RTG002750,TRP0000320,DRV00216,RDR000408,driver,2.6,Review comment 2750,4,2,1,2023-05-05T00:00:00Z
RTG002751,TRP0003923,DRV00019,RDR000366,rider,3.0,Review comment 2751,2,1,1,2023-08-06T00:00:00Z
RTG002752,TRP0000671,DRV00040,RDR001018,driver,3.9,Review comment 2752,3,2,1,2023-08-01T00:00:00Z
RTG002753,TRP0003013,DRV00146,RDR001526,driver,1.3,Review comment 2753,4,4,1,2023-01-02T00:00:00Z
RTG002754,TRP0003964,DRV00190,RDR000590,rider,3.5,Review comment 2754,1,5,2,2023-10-18T00:00:00Z
RTG002755,TRP0000785,DRV00295,RDR001729,driver,3.7,Review comment 2755,4,4,4,2023-03-10T00:00:00Z
RTG002756,TRP0001605,DRV00195,RDR000253,rider,3.0,Review comment 2756,5,3,3,2023-10-09T00:00:00Z
RTG002757,TRP0003887,DRV00086,RDR000061,rider,3.5,Review comment 2757,4,1,1,2023-04-17T00:00:00Z
RTG002758,TRP0001354,DRV00160,RDR000003,driver,3.2,Review comment 2758,3,2,4,2023-09-12T00:00:00Z
RTG002759,TRP0002579,DRV00113,RDR000375,driver,4.8,Review comment 2759,3,1,4,2023-06-08T00:00:00Z
RTG002760,TRP0000041,DRV00252,RDR000104,driver,3.0,Review comment 2760,3,5,2,2023-10-19T00:00:00Z
RTG002761,TRP0000461,DRV00028,RDR000238,rider,3.8,Review comment 2761,2,3,5,2023-10-01T00:00:00Z
RTG002762,TRP0002019,DRV00212,RDR001650,rider,4.2,Review comment 2762,2,2,1,2023-10-05T00:00:00Z
RTG002763,TRP0000077,DRV00265,RDR000191,driver,4.9,Review comment 2763,4,5,5,2023-11-12T00:00:00Z
RTG002764,TRP0000255,DRV00287,RDR001265,rider,4.2,Review comment 2764,5,5,4,2023-06-16T00:00:00Z
RTG002765,TRP0001767,DRV00237,RDR000371,driver,4.1,Review comment 2765,2,2,3,2023-11-29T00:00:00Z
RTG002766,TRP0003716,DRV00210,RDR000182,driver,3.3,Review comment 2766,3,1,4,2023-02-25T00:00:00Z
RTG002767,TRP0003176,DRV00279,RDR000029,driver,2.3,Review comment 2767,2,3,4,2023-08-07T00:00:00Z
RTG002768,TRP0002448,DRV00030,RDR000012,rider,4.3,Review comment 2768,5,3,1,2023-03-19T00:00:00Z
RTG002769,TRP0000030,DRV00162,RDR000999,rider,4.3,Review comment 2769,3,2,5,2023-06-24T00:00:00Z
RTG002770,TRP0001631,DRV00190,RDR001674,driver,1.6,Review comment 2770,2,3,3,2023-10-07T00:00:00Z
RTG002771,TRP0001781,DRV00049,RDR000161,rider,1.8,Review comment 2771,4,4,1,2023-06-10T00:00:00Z
RTG002772,TRP0001205,DRV00235,RDR000357,rider,1.0,Review comment 2772,2,5,5,2023-01-02T00:00:00Z
RTG002773,TRP0000378,DRV00015,RDR000544,driver,2.0,Review comment 2773,1,5,2,2023-05-25T00:00:00Z
RTG002774,TRP0001467,DRV00228,RDR001087,rider,4.4,Review comment 2774,5,1,4,2023-08-25T00:00:00Z
RTG002775,TRP0003398,DRV00209,RDR000508,driver,4.5,Review comment 2775,2,3,2,2023-04-30T00:00:00Z
RTG002776,TRP0002355,DRV00037,RDR001042,rider,2.6,Review comment 2776,3,3,2,2023-03-26T00:00:00Z
RTG002777,TRP0000919,DRV00292,RDR000013,rider,1.1,Review comment 2777,1,2,3,2023-02-02T00:00:00Z
RTG002778,TRP0000514,DRV00061,RDR001378,rider,1.9,Review comment 2778,1,4,5,2023-01-31T00:00:00Z
RTG002779,TRP0000141,DRV00234,RDR001277,rider,1.2,Review comment 2779,2,3,2,2023-08-25T00:00:00Z
RTG002780,TRP0002319,DRV00277,RDR001620,rider,1.4,Review comment 2780,4,2,2,2023-05-23T00:00:00Z
RTG002781,TRP0000349,DRV00292,RDR000822,rider,4.8,Review comment 2781,1,3,4,2023-12-12T00:00:00Z
RTG002782,TRP0003060,DRV00255,RDR000221,driver,4.6,Review comment 2782,1,3,2,2023-05-01T00:00:00Z
RTG002783,TRP0001467,DRV00228,RDR001087,rider,3.9,Review comment 2783,1,2,1,2023-03-08T00:00:00Z
RTG002784,TRP0003027,DRV00159,RDR000111,driver,4.5,Review comment 2784,2,5,4,2023-01-29T00:00:00Z
RTG002785,TRP0000327,DRV00230,RDR000139,driver,2.6,Review comment 2785,2,1,3,2023-01-16T00:00:00Z
RTG002786,TRP0000612,DRV00075,RDR000109,driver,3.1,Review comment 2786,5,1,5,2023-03-17T00:00:00Z
RTG002787,TRP0002427,DRV00244,RDR000487,rider,1.9,Review comment 2787,2,5,4,2023-06-03T00:00:00Z
RTG002788,TRP0001456,DRV00039,RDR000054,rider,2.4,Review comment 2788,1,4,2,2023-10-30T00:00:00Z
RTG002789,TRP0001219,DRV00088,RDR001264,rider,4.3,Review comment 2789,1,3,4,2023-07-30T00:00:00Z
RTG002790,TRP0000849,DRV00152,RDR000323,rider,1.0,Review comment 2790,1,1,2,2023-01-13T00:00:00Z
RTG002791,TRP0001298,DRV00189,RDR000394,rider,4.7,Review comment 2791,3,5,5,2023-05-23T00:00:00Z
RTG002792,TRP0000539,DRV00210,RDR000348,driver,4.6,Review comment 2792,5,5,3,2023-08-16T00:00:00Z
RTG002793,TRP0000293,DRV00267,RDR000970,rider,1.5,Review comment 2793,4,2,5,2023-09-03T00:00:00Z
RTG002794,TRP0002187,DRV00136,RDR001675,driver,2.1,Review comment 2794,1,4,4,2023-10-09T00:00:00Z
RTG002795,TRP0002135,DRV00243,RDR000317,driver,4.0,Review comment 2795,3,1,5,2023-01-01T00:00:00Z
RTG002796,TRP0003604,DRV00032,RDR001490,driver,1.2,Review comment 2796,2,1,3,2023-01-15T00:00:00Z
RTG002797,TRP0002733,DRV00137,RDR001808,rider,5.0,Review comment 2797,2,4,2,2023-10-21T00:00:00Z
RTG002798,TRP0001942,DRV00096,RDR000771,driver,1.3,Review comment 2798,4,5,2,2023-04-06T00:00:00Z
RTG002799,TRP0000689,DRV00290,RDR001593,rider,2.1,Review comment 2799,2,2,2,2023-03-15T00:00:00Z
RTG002800,TRP0002844,DRV00067,RDR000889,rider,1.1,Review comment 2800,4,1,1,2023-12-29T00:00:00Z
RTG002801,TRP0000747,DRV00058,RDR001131,driver,3.2,Review comment 2801,2,1,2,2023-04-13T00:00:00Z
RTG002802,TRP0001097,DRV00262,RDR000216,rider,4.3,Review comment 2802,4,3,2,2023-08-01T00:00:00Z
RTG002803,TRP0002948,DRV00124,RDR000579,rider,4.3,Review comment 2803,2,2,5,2023-09-26T00:00:00Z
RTG002804,TRP0003624,DRV00124,RDR001148,rider,2.9,Review comment 2804,1,4,4,2023-03-15T00:00:00Z
RTG002805,TRP0002519,DRV00126,RDR001678,driver,1.8,Review comment 2805,5,4,2,2023-05-16T00:00:00Z
RTG002806,TRP0000557,DRV00154,RDR001526,rider,2.8,Review comment 2806,2,3,4,2023-03-22T00:00:00Z
RTG002807,TRP0002700,DRV00278,RDR000569,rider,2.9,Review comment 2807,2,2,4,2023-09-03T00:00:00Z
RTG002808,TRP0001402,DRV00241,RDR000221,driver,1.5,Review comment 2808,2,4,3,2023-05-08T00:00:00Z
RTG002809,TRP0002764,DRV00276,RDR001043,rider,2.0,Review comment 2809,5,4,1,2023-04-13T00:00:00Z
RTG002810,TRP0000513,DRV00007,RDR001014,driver,3.9,Review comment 2810,3,3,4,2023-07-04T00:00:00Z
RTG002811,TRP0001774,DRV00107,RDR000384,driver,3.3,Review comment 2811,3,5,2,2023-07-19T00:00:00Z
RTG002812,TRP0003041,DRV00197,RDR001744,driver,3.3,Review comment 2812,1,5,5,2023-05-31T00:00:00Z
RTG002813,TRP0001471,DRV00161,RDR001129,driver,1.4,Review comment 2813,2,1,1,2023-08-31T00:00:00Z
RTG002814,TRP0001370,DRV00037,RDR001800,driver,4.2,Review comment 2814,1,5,5,2023-03-21T00:00:00Z
RTG002815,TRP0001737,DRV00088,RDR001485,driver,3.7,Review comment 2815,4,1,1,2023-11-23T00:00:00Z
RTG002816,TRP0000918,DRV00277,RDR001044,driver,1.9,Review comment 2816,3,2,1,2023-01-01T00:00:00Z
RTG002817,TRP0003874,DRV00194,RDR001420,driver,3.6,Review comment 2817,4,3,2,2023-03-22T00:00:00Z
RTG002818,TRP0003167,DRV00297,RDR001543,driver,3.1,Review comment 2818,5,1,4,2023-06-11T00:00:00Z
RTG002819,TRP0000946,DRV00187,RDR000422,driver,4.4,Review comment 2819,5,3,5,2023-03-28T00:00:00Z
RTG002820,TRP0002045,DRV00257,RDR001830,rider,4.0,Review comment 2820,4,5,2,2023-02-02T00:00:00Z
RTG002821,TRP0000944,DRV00104,RDR001213,rider,3.2,Review comment 2821,1,4,4,2023-04-12T00:00:00Z
RTG002822,TRP0003229,DRV00098,RDR000138,rider,3.1,Review comment 2822,5,5,2,2023-05-27T00:00:00Z
RTG002823,TRP0000500,DRV00187,RDR000062,rider,2.2,Review comment 2823,4,1,5,2023-02-22T00:00:00Z
RTG002824,TRP0003556,DRV00153,RDR000385,driver,2.9,Review comment 2824,2,3,2,2023-04-23T00:00:00Z
RTG002825,TRP0001939,DRV00096,RDR000357,driver,4.5,Review comment 2825,5,5,3,2023-06-13T00:00:00Z
RTG002826,TRP0001486,DRV00098,RDR001295,rider,1.1,Review comment 2826,3,2,4,2023-08-02T00:00:00Z
RTG002827,TRP0000419,DRV00209,RDR000534,rider,3.2,Review comment 2827,1,3,4,2023-05-02T00:00:00Z
RTG002828,TRP0001057,DRV00036,RDR001911,driver,2.1,Review comment 2828,2,5,2,2023-10-13T00:00:00Z
RTG002829,TRP0002972,DRV00059,RDR001947,rider,2.3,Review comment 2829,5,4,5,2023-07-07T00:00:00Z
RTG002830,TRP0001245,DRV00147,RDR000986,driver,4.2,Review comment 2830,3,1,3,2023-02-25T00:00:00Z
RTG002831,TRP0003163,DRV00275,RDR001603,driver,3.2,Review comment 2831,4,5,1,2023-05-24T00:00:00Z
RTG002832,TRP0002069,DRV00165,RDR000182,rider,4.6,Review comment 2832,1,4,4,2023-12-03T00:00:00Z
RTG002833,TRP0003887,DRV00086,RDR000061,rider,4.5,Review comment 2833,3,5,2,2023-11-09T00:00:00Z
RTG002834,TRP0000527,DRV00097,RDR000448,rider,1.3,Review comment 2834,2,1,3,2023-11-04T00:00:00Z
RTG002835,TRP0000213,DRV00028,RDR000074,driver,4.8,Review comment 2835,5,3,1,2023-09-17T00:00:00Z
RTG002836,TRP0003955,DRV00146,RDR000134,driver,4.2,Review comment 2836,5,3,2,2023-05-16T00:00:00Z
RTG002837,TRP0002024,DRV00252,RDR001111,driver,4.6,Review comment 2837,4,5,4,2023-10-17T00:00:00Z
RTG002838,TRP0001985,DRV00217,RDR000628,rider,2.7,Review comment 2838,4,2,3,2023-06-15T00:00:00Z
RTG002839,TRP0003770,DRV00202,RDR000126,rider,1.3,Review comment 2839,3,1,5,2023-03-01T00:00:00Z
RTG002840,TRP0002809,DRV00283,RDR001107,driver,1.4,Review comment 2840,4,2,4,2023-01-18T00:00:00Z
RTG002841,TRP0000967,DRV00282,RDR001239,rider,3.4,Review comment 2841,3,5,5,2023-11-30T00:00:00Z
RTG002842,TRP0003911,DRV00131,RDR000805,rider,2.3,Review comment 2842,2,4,2,2023-03-18T00:00:00Z
RTG002843,TRP0002547,DRV00093,RDR001046,driver,3.0,Review comment 2843,3,1,4,2023-04-12T00:00:00Z
RTG002844,TRP0003004,DRV00118,RDR001029,driver,3.6,Review comment 2844,5,2,2,2023-12-30T00:00:00Z
RTG002845,TRP0003774,DRV00196,RDR000153,driver,2.5,Review comment 2845,5,1,3,2023-02-26T00:00:00Z
RTG002846,TRP0002932,DRV00153,RDR000584,driver,2.4,Review comment 2846,4,2,2,2023-10-18T00:00:00Z
RTG002847,TRP0000316,DRV00271,RDR001976,rider,3.5,Review comment 2847,4,4,3,2023-05-05T00:00:00Z
RTG002848,TRP0001050,DRV00214,RDR000262,rider,4.3,Review comment 2848,3,4,4,2023-02-06T00:00:00Z
RTG002849,TRP0002040,DRV00042,RDR001947,rider,1.3,Review comment 2849,4,3,3,2023-03-28T00:00:00Z
RTG002850,TRP0003991,DRV00073,RDR001069,driver,1.8,Review comment 2850,2,5,1,2023-02-04T00:00:00Z
RTG002851,TRP0000921,DRV00094,RDR000194,rider,2.2,Review comment 2851,2,4,5,2023-06-02T00:00:00Z
RTG002852,TRP0003636,DRV00158,RDR001992,driver,2.2,Review comment 2852,5,3,3,2023-07-06T00:00:00Z
RTG002853,TRP0000212,DRV00060,RDR001994,rider,2.2,Review comment 2853,1,4,4,2023-12-21T00:00:00Z
RTG002854,TRP0003858,DRV00293,RDR001466,driver,4.5,Review comment 2854,3,2,1,2023-01-03T00:00:00Z
RTG002855,TRP0000957,DRV00032,RDR000468,driver,3.3,Review comment 2855,3,1,1,2023-06-11T00:00:00Z
RTG002856,TRP0000524,DRV00028,RDR001587,rider,2.6,Review comment 2856,3,1,5,2023-11-20T00:00:00Z
RTG002857,TRP0001026,DRV00165,RDR001846,rider,1.1,Review comment 2857,5,4,4,2023-03-21T00:00:00Z
RTG002858,TRP0001176,DRV00179,RDR001316,rider,3.7,Review comment 2858,1,3,3,2023-08-07T00:00:00Z
RTG002859,TRP0001480,DRV00091,RDR000973,driver,4.5,Review comment 2859,4,3,4,2023-08-10T00:00:00Z
RTG002860,TRP0002049,DRV00204,RDR000218,driver,4.6,Review comment 2860,5,2,2,2023-10-31T00:00:00Z
RTG002861,TRP0002255,DRV00245,RDR001457,driver,1.8,Review comment 2861,4,2,1,2023-02-27T00:00:00Z
RTG002862,TRP0002561,DRV00047,RDR000183,rider,3.4,Review comment 2862,2,5,5,2023-09-23T00:00:00Z
RTG002863,TRP0000962,DRV00076,RDR000825,rider,4.1,Review comment 2863,3,1,4,2023-11-06T00:00:00Z
RTG002864,TRP0002558,DRV00094,RDR000874,rider,2.8,Review comment 2864,4,5,4,2023-01-03T00:00:00Z
RTG002865,TRP0002070,DRV00220,RDR001651,driver,1.9,Review comment 2865,5,3,4,2023-09-12T00:00:00Z
RTG002866,TRP0001351,DRV00273,RDR000780,driver,3.3,Review comment 2866,1,5,4,2023-12-27T00:00:00Z
RTG002867,TRP0001158,DRV00152,RDR001389,rider,2.5,Review comment 2867,4,1,3,2023-03-03T00:00:00Z
RTG002868,TRP0002579,DRV00113,RDR000375,driver,1.7,Review comment 2868,2,5,2,2023-01-10T00:00:00Z
RTG002869,TRP0001235,DRV00076,RDR001074,driver,4.4,Review comment 2869,5,2,5,2023-09-15T00:00:00Z
RTG002870,TRP0001373,DRV00161,RDR000527,rider,2.9,Review comment 2870,5,2,5,2023-11-21T00:00:00Z
RTG002871,TRP0003078,DRV00182,RDR001795,rider,4.1,Review comment 2871,3,5,4,2023-04-01T00:00:00Z
RTG002872,TRP0000979,DRV00121,RDR001144,driver,5.0,Review comment 2872,1,2,1,2023-07-14T00:00:00Z
RTG002873,TRP0001052,DRV00175,RDR001426,driver,4.1,Review comment 2873,4,1,5,2023-05-08T00:00:00Z
RTG002874,TRP0001132,DRV00033,RDR001229,rider,3.4,Review comment 2874,5,4,2,2023-06-04T00:00:00Z
RTG002875,TRP0002181,DRV00094,RDR001436,rider,3.5,Review comment 2875,2,2,5,2023-05-12T00:00:00Z
RTG002876,TRP0000928,DRV00199,RDR001726,rider,1.6,Review comment 2876,4,1,1,2023-06-13T00:00:00Z
RTG002877,TRP0003683,DRV00154,RDR000314,rider,1.8,Review comment 2877,3,4,5,2023-02-06T00:00:00Z
RTG002878,TRP0001167,DRV00267,RDR000635,rider,4.4,Review comment 2878,1,2,1,2023-07-08T00:00:00Z
RTG002879,TRP0002850,DRV00174,RDR001263,driver,4.1,Review comment 2879,3,5,2,2023-09-11T00:00:00Z
RTG002880,TRP0002760,DRV00234,RDR001595,rider,2.1,Review comment 2880,3,1,5,2023-12-18T00:00:00Z
RTG002881,TRP0001696,DRV00097,RDR000207,rider,2.4,Review comment 2881,2,5,1,2023-06-01T00:00:00Z
RTG002882,TRP0000127,DRV00070,RDR001772,rider,2.2,Review comment 2882,3,2,3,2023-03-18T00:00:00Z
RTG002883,TRP0001678,DRV00202,RDR001844,driver,2.1,Review comment 2883,1,4,4,2023-11-06T00:00:00Z
RTG002884,TRP0000731,DRV00221,RDR000468,driver,3.0,Review comment 2884,5,2,2,2023-06-01T00:00:00Z
RTG002885,TRP0002878,DRV00244,RDR001196,driver,3.1,Review comment 2885,1,5,4,2023-11-12T00:00:00Z
RTG002886,TRP0001683,DRV00258,RDR001792,rider,1.0,Review comment 2886,3,4,4,2023-07-05T00:00:00Z
RTG002887,TRP0001316,DRV00183,RDR000917,rider,3.6,Review comment 2887,4,4,3,2023-09-06T00:00:00Z
RTG002888,TRP0002104,DRV00116,RDR000400,rider,1.9,Review comment 2888,2,5,1,2023-01-04T00:00:00Z
RTG002889,TRP0001963,DRV00134,RDR001076,driver,2.7,Review comment 2889,5,4,5,2023-02-23T00:00:00Z
RTG002890,TRP0000501,DRV00277,RDR000348,rider,4.5,Review comment 2890,1,4,5,2023-04-20T00:00:00Z
RTG002891,TRP0003839,DRV00131,RDR000969,driver,3.0,Review comment 2891,4,4,4,2023-07-22T00:00:00Z
RTG002892,TRP0000793,DRV00190,RDR001910,rider,4.5,Review comment 2892,1,5,5,2023-12-19T00:00:00Z
RTG002893,TRP0001792,DRV00201,RDR001938,driver,3.6,Review comment 2893,3,2,4,2023-08-04T00:00:00Z
RTG002894,TRP0001811,DRV00227,RDR000895,rider,3.8,Review comment 2894,1,3,1,2023-01-06T00:00:00Z
RTG002895,TRP0001633,DRV00122,RDR000998,rider,4.6,Review comment 2895,3,2,1,2023-07-26T00:00:00Z
RTG002896,TRP0003810,DRV00230,RDR000875,rider,2.3,Review comment 2896,5,5,2,2023-05-19T00:00:00Z
RTG002897,TRP0003348,DRV00112,RDR001808,rider,4.8,Review comment 2897,2,1,3,2023-09-15T00:00:00Z
RTG002898,TRP0003727,DRV00038,RDR000370,driver,1.3,Review comment 2898,3,4,5,2023-06-16T00:00:00Z
RTG002899,TRP0001647,DRV00210,RDR001948,rider,2.4,Review comment 2899,1,4,2,2023-08-27T00:00:00Z
RTG002900,TRP0001800,DRV00287,RDR000458,rider,4.0,Review comment 2900,5,5,2,2023-11-27T00:00:00Z
RTG002901,TRP0001033,DRV00031,RDR000294,rider,5.0,Review comment 2901,3,1,2,2023-07-11T00:00:00Z
RTG002902,TRP0002899,DRV00155,RDR001992,rider,1.6,Review comment 2902,1,4,1,2023-10-23T00:00:00Z
RTG002903,TRP0001034,DRV00022,RDR000273,rider,2.8,Review comment 2903,2,4,1,2023-05-27T00:00:00Z
RTG002904,TRP0002669,DRV00115,RDR000232,driver,3.8,Review comment 2904,1,3,1,2023-03-22T00:00:00Z
RTG002905,TRP0000171,DRV00211,RDR000669,rider,1.3,Review comment 2905,1,2,5,2023-05-07T00:00:00Z
RTG002906,TRP0002927,DRV00271,RDR001229,driver,4.9,Review comment 2906,4,2,3,2023-06-12T00:00:00Z
RTG002907,TRP0003659,DRV00178,RDR001109,driver,4.3,Review comment 2907,4,3,3,2023-04-07T00:00:00Z
RTG002908,TRP0002568,DRV00098,RDR000203,driver,4.5,Review comment 2908,2,5,3,2023-05-29T00:00:00Z
RTG002909,TRP0000263,DRV00042,RDR000343,rider,4.8,Review comment 2909,3,2,1,2023-02-11T00:00:00Z
RTG002910,TRP0003906,DRV00073,RDR001679,rider,4.2,Review comment 2910,4,5,4,2023-04-08T00:00:00Z
RTG002911,TRP0003523,DRV00050,RDR000079,driver,2.6,Review comment 2911,3,1,5,2023-01-18T00:00:00Z
RTG002912,TRP0000176,DRV00190,RDR000720,driver,1.8,Review comment 2912,4,3,2,2023-07-28T00:00:00Z
RTG002913,TRP0003497,DRV00187,RDR001087,driver,1.3,Review comment 2913,4,1,3,2023-04-14T00:00:00Z
RTG002914,TRP0002527,DRV00177,RDR000463,rider,4.8,Review comment 2914,1,5,1,2023-07-04T00:00:00Z
RTG002915,TRP0002304,DRV00242,RDR001694,driver,4.7,Review comment 2915,1,2,4,2023-12-15T00:00:00Z
RTG002916,TRP0003086,DRV00043,RDR001636,driver,2.7,Review comment 2916,3,4,3,2023-07-29T00:00:00Z
RTG002917,TRP0001624,DRV00021,RDR000637,driver,2.0,Review comment 2917,1,5,1,2023-03-25T00:00:00Z
RTG002918,TRP0003812,DRV00172,RDR001319,driver,2.0,Review comment 2918,4,2,1,2023-07-20T00:00:00Z
RTG002919,TRP0001838,DRV00249,RDR000331,driver,3.4,Review comment 2919,4,3,1,2023-12-13T00:00:00Z
